CODART;BARRAS;NOMBRE;EXIS;PRECIO
364566;9789506033378;ED.BETINA TRAZACADABRA MAGO AZUL;0;783,619
364567;9789506033392;ED.BETINA TRAZACADABRA MAGO ROJO;0;783,619
364568;9789506032111;ED.BETINA MANDALAS;-2;377,816
364569;9786075322438;ED.SILVER DOLPHIN ANIM.DE LA SELVA;1;670,824
364570;9786075322445;ED.SILVER DOLPHIN MAQ.Y CAMIONES;2;670,824
364571;9786075322414;ED.SILVER DOLPHIN DINOSAURIOS;0;670,824
364572;9786075322421;ED.SILVER DOLPHIN PRINCESAS;1;670,824
364573;9786076188910;ED.SILVER DOLPHIN APRENDO A DECIR L;1;760,267
364574;9786074047813;ED.SILVER DOLPHIN CONSTR.CUERPO HUM;0;1639,792
364575;9786075321998;ED.SILVER DOLPHIN GRANJA-DINO P/BAÐ;0;521,752
364576;9786076188897;ED.SILVER DOLPHIN ATLAS ANIMALES;1;1237,298
364577;9786076188873;ED.SILVER DOLPHIN ATLAS MUNDO;0;1237,298
364578;9786076189337;ED.SILVER DOLPHIN JR ATLAS ANIMALES;1;1694,000
364579;9786076189368;ED.SILVER DOLPHIN JR ATLAS C.HUMANO;0;1694,000
364580;9786076189351;ED.SILVER DOLPHIN JR ATLAS DINOS;0;1694,000
364581;9786076189344;ED.SILVER DOLPHIN JR ATLAS PLANETA;1;1694,000
364582;9786075322025;ED.SILVER DOLPHIN DESC.ANIM.MUNDO;0;1103,133
364583;9786075322056;ED.SILVER DOLPHIN DESC.DINOS MUNDO;0;1103,133
364584;9786075322186;ED.SILVER DOLPHIN BIBLIA P/NIÐOS CA;0;961,514
364585;9786076185209;ED.SILVER DOLPHIN EARLY BIRDE GRRSH;0;551,566
364586;9786076185186;ED.SILVER DOLPHIN EARLY BIRDE 1,2,3;1;551,566
364587;9786076185193;ED.SILVER DOLPHIN EARLY BIRDE SELVA;-2;551,566
364588;9786076182208;ED.SILVER DOLPHIN LA PRINC.ENCANTAD;3;745,360
364589;9786076182277;ED.SILVER DOLPHIN LA SIRENA ENCANTA;-1;745,360
364590;9786075320960;ED.SILVER DOLPHIN 365 CTOS.DE 1 MIN;0;1103,133
364591;9786075320991;ED.SILVER DOLPHIN 365 HIST.DE LA BI;4;1103,133
364592;9786075322346;ED.SILVER DOLPHIN CTOS.DE 5 MINUTOS;0;1237,298
364593;9786075322315;ED.SILVER DOLPHIN HIST.DE HADAS;1;1237,298
364594;9786075322339;ED.SILVER DOLPHIN CTOS P/DORMIR;0;1237,298
364595;9786075322209;ED.SILVER DOLPHIN 501 PREG.Y REP.AN;-1;894,432
364596;9786075322162;ED.SILVER DOLPHIN 501 PREG.Y REP.DI;1;894,432
364597;9789877051681;ED.GATO HOJALATA CTOS.CLAS.POPULARE;0;454,670
364598;9786076187630;ED.SILVER DOLPHIN MIS CTOS.CAP.ROJA;1;275,783
364599;9786076187685;ED.SILVER DOLPHIN MIS CTOS.PINOCHO;1;275,783
364600;9789873503900;ED.AZ CON CUERPO DE ELEFANTE;1;667,000
364601;9789873503405;ED.AZ LA NIÐA MAS INTENSA DEL MUNDO;0;747,500
364602;9789873504242;ED.AZ TIMIDON, EL REY DE LAS MASCAR;1;402,500
364603;9789873504228;ED.AZ BUGO, EL SUPLENTE;0;667,000
364604;9789874296924;ED.BARCO DE PAPEL SILABAS;0;744,000
364605;9789874296931;ED.BARCO DE PAPEL PALABRAS;0;792,000
364606;9789874296894;ED.BARCO DE PAPEL SUMAS Y RESTAS;0;751,680
364607;9789876376747;ED.CATAPULTA MIRA EL MAR;1;12732,066
364608;9789876373791;ED.CATAPULTA PEQ.CURIOSOS:MI LIBRO;0;12495,676
364609;9782733860816;ED.AUZOU EL SR.BUHO Y EL BOSQUE;-1;11645,400
364610;9782733860823;ED.AUZOU PECECITO Y EL MAR;-1;11645,400
364611;9789876376143;ED.CATAPULTA SECRETOS BAJO EL MAR;0;12495,676
364612;9789876370325;ED.CATAPULTA PINTURA FACIAL;0;15765,106
364613;9789876377348;ED.CATAPULTA ESPIRALES DE COLORES;0;16741,704
364614;9789876374132;ED.CATAPULTA MIRA EN EL PRADO;1;12793,193
364615;9789874929334;ED.AMI BOOKS PINTO DINOSAURIOS 1;4;651,442
364616;9789874929341;ED.AMI BOOKS PINTO DINOSAURIOS 2;0;651,442
364617;9789874929358;ED.AMI BOOKS PINTO DINOSAURIOS 3;0;651,442
364618;9789874929365;ED.AMI BOOKS PINTO DINOSAURIOS 4;-4;651,442
364619;9789874718112;ED.MONOBLOCK BRUJA MODERNA;-1;16516,500
364620;9789874655493;ED.MONOBLOCK BS.AS.P/COLOREAR;0;4861,553
364621;9789874655448;ED.MONOBLOCK FEMINISTAS P/COLORE;2;5144,202
364622;9788417299057;ED.SASSI LA EXCAVADORA OCUPADA;0;1802,578
364623;9788417299064;ED.SASSI EL RAPIDO CAMION DE BOMBER;0;1802,578
364624;9788417299071;ED.SASSI EL TRACTOR RUIDOSO;0;1802,578
364625;9788417299088;ED.SASSI EL TREN VELOZ;0;1802,578
364626;9788417299316;ED.SASSI FORMAS DE ANIM.C/CORDONES;0;4274,684
364627;9788417299323;ED.SASSI MIS PRIMEROS NUM.C/CORDONE;2;4274,684
364628;9788417299170;ED.SASSI LAS DIEZ SIRENITAS;0;13454,066
364629;9788417299187;ED.SASSI EL VIEJO MACDONALD TENIA U;0;6128,764
364630;9788417299637;ED.SASSI COLORES;0;7725,333
364631;9788417299620;ED.SASSI NUMEROS;0;7725,333
364632;9789463541671;ED.SASSI LOS ANIMALES DE AFRICA;0;9270,400
364633;9789463541664;ED.SASSI DRAGONES EN EL BOSQUE 2018;0;9270,400
364634;9789463541657;ED.SASSI CASA FANTASMA 2018;0;9270,400
364635;9789463541695;ED.SASSI EL CUERPO HUMANO 2018;0;9270,400
364636;9789463542258;ED.SASSI LAS CIUDADES 2018;2;9270,400
364637;9789461887412;ED.SASSI EL ARCA DE NOE;0;9888,426
364638;9789461887436;ED.SASSI ECO CUBITOS MI PRIMER ABEC;0;9888,426
364639;9789461887443;ED.SASSI ECO CUBITOS MIS PRIMEROS N;0;9888,426
364640;9789461887467;ED.SASSI LAS PRINCESAS DE LA NATURA;0;9888,426
364641;9789461887474;ED.SASSI LOS ANIMALES DE LA SELVA;0;9888,426
364642;9789461887450;ED.SASSI CASTILLO DE LOS CABALLEROS;0;9888,426
364643;9789461887399;ED.SASSI DINOSAURIOS;1;11124,479
364644;9788417299521;ED.SASSI ESPACIO;0;11124,479
364645;9788417299514;ED.SASSI LA TIERRA;0;11124,479
364646;9788417299507;ED.SASSI CUERPO HUMANO;0;11124,479
364647;9789463541718;ED.SASSI LAS MAQ.DE LEONARDO DA VIN;0;11124,479
364648;9789463541701;ED.SASSI LOS HERMANOS WRIGHT 2018;0;11124,479
364649;9789463541732;ED.SASSI CONSTRUYE EL TITANIC 3D 20;0;11124,479
364650;9789463541725;ED.SASSI CONSTRUYE UN COCHE 3D 2011;0;11124,479
364651;9788417299569;ED.SASSI LA CASA DE MUÐECAS;0;11124,479
364652;9789506031176;ED.BETINA QUE FACIL ES DIBUJAR;1;226,044
364653;9789506032418;ED.BETINA MINICUENTOS Y COLORES;7;258,336
364654;9789506032296;ED.BETINA PINTANDO Y DIBUJANDO;12;226,044
364655;9789506030643;ED.BETINA PEGANDO CUENTOS;4;312,156
364656;9789506031589;ED.BETINA SOÐE QUE ERA;11;290,628
364657;9789506032227;ED.BETINA MANDALAS DE BOLSILLO;5;236,808
364658;9789506032784;ED.BETINA RELAX MANDALAS EQUILIBRIO;-1;893,412
364659;9789506032791;ED.BETINA RELAX MANDALAS RELAJACION;2;893,412
364660;9789506033439;ED.BETINA VIDRIERITA DE CUENTOS ANI;0;1937,520
364661;9789506033422;ED.BETINA VIDRIERITA DE CUENTOS BIC;0;1937,520
364662;9789506033446;ED.BETINA LUCECITAS EL CUMPLEAÐOS D;0;2325,024
364663;9789506033552;ED.BETINA PINTADITAS KAWAII;0;193,752
364664;9789506033545;ED.BETINA PINTANDO UNICORNIOS;0;226,044
364665;9789506033057;ED.BETINA YO QUIERO SABER;0;1603,836
364666;9789874248695;ED.BARCO PAPEL LIBRO+CARTAS ABECEDA;0;360,000
364667;9780000000019;ED.BARCO PAPEL LIBRO+CARTAS FORMAS;3;360,000
364668;9780000000020;ED.BARCO PAPEL LIBRO+CARTAS ANIM.DE;2;360,000
364669;9780000000023;ED.BARCO PAPEL LIBRO+CARTAS EL MERC;1;360,000
364670;9780000000021;ED.BARCO PAPEL LIBRO+CARTAS ESTACIO;0;360,000
364671;9780000000022;ED.BARCO PAPEL LIBRO+CARTAS MI RUTI;3;360,000
364672;9789877474329;ED.V&R COLOR BLOCK ACQUA;0;2404,399
364673;9789877475531;ED.V&R COLOREANDING CACTUS Y SUCULE;0;2060,913
364674;9789877470178;ED.V&R COLOREANDING LIFE;0;2060,913
364675;9789877475494;ED.V&R COLOREANDING TATTOO;0;2060,913
364676;9789877473926;ED.V&R COMO CUIDAR A TU GATITO;0;1860,547
364677;9789877473933;ED.V&R COMO CUIDAR A TU PERRITO;0;1860,547
364678;9789877475029;ED.V&R CUADERNO DE UNICORNIO;1;1917,795
364679;9789877473711;ED.V&R DIARIO DE PILAR EN AFRICA;0;2747,885
364680;9789876129183;ED.V&R DIARIO DE PILAR EN AMAZONAS;0;2747,885
364681;9789877474299;ED.V&R DIARIO DE PILAR EN CHINA;0;2747,885
364682;9789877471311;ED.V&R DIARIO DE PILAR EN EGIPTO;0;2747,885
364683;9789876128247;ED.V&R DIARIO DE PILAR EN GRECIA;0;2747,885
364684;9789876128537;ED.V&R LOS VESTIDOS DE APONI;0;4350,817
364685;9789877473360;ED.V&R LOS VESTIDOS DE KATE;0;4350,817
364686;9789877473384;ED.V&R LOS VESTIDOS DE LOUNA;-1;4350,817
364687;9789877473377;ED.V&R LOS VESTIDOS DEL MUNDO;1;4350,817
364688;9789877056952;ED.GUADAL EL PRINCIPITO;0;2435,415
364689;9789877510317;ED.GUADAL PRACTILETRAS 1 IMPRENTA;-1;3206,501
364690;9789877510324;ED.GUADAL PRACTINUMEROS 1 AL 10;0;3206,501
364691;9789877511383;ED.GUADAL PRACTILETRAS 2 IMP.MAYUSC;1;3206,501
364692;9789877511406;ED.GUADAL LOS NUMEROS 1 AL 30;0;3206,501
364693;9789877516449;ED.GUADAL PRACTILETRAS 3 CURSIVA;0;3206,501
364694;9789877516456;ED.GUADAL PRACTINUMEROS 3 JUGAMOS;0;3206,501
364695;9789877518092;ED.GUADAL COLORES MIS PRIMERAS PALA;1;3317,202
364696;9789877518108;ED.GUADAL FORMAS MIS PRIMERAS PALA;1;3317,202
364697;9789877518115;ED.GUADAL ANIMALES MIS PRIMERAS PAL;0;3317,202
364698;9789877518122;ED.GUADAL NUMEROS MIS PRIMERAS PALA;0;3317,202
364699;9789877518139;ED.GUADAL LETRAS MIS PRIMERAS PALA;1;3317,202
364700;9789877518153;ED.GUADAL GRANJA MIS PRIMERAS PALA;-1;3317,202
364701;9789877518443;ED.GUADAL ACADEMIA DE POLICIA;0;5038,788
364702;9789877518450;ED.GUADAL RESCATE EN EL AGUA;0;5038,788
364703;9789877518474;ED.GUADAL MISION BUSCA Y ENCUENTRA;0;7558,182
364704;9789877518467;ED.GUADAL AL RESCATE;0;5038,788
364705;9789877518757;ED.GUADAL 1001 ANIMALES DIVERTIDOS;3;2729,344
364706;9789877519266;ED.GUADAL EL GRAN LIBRO DE CUENTOS;-1;4324,960
364707;9789874699718;ED.GUADAL AURA PENSAMIENTOS POSITIV;1;1721,587
364708;9789874699725;ED.GUADAL AURA RELAJACION;0;1721,587
364709;9789874699732;ED.GUADAL AURA CALMA;0;1721,587
364710;9789874699749;ED.GUADAL AURA ANTIESTRES;1;1721,587
364711;9789877519280;ED.GUADAL PINTO COLOR ANIMALES;0;2435,415
364712;9789877519297;ED.GUADAL PINTO COLOR PRINCCESAS;0;2435,415
364713;9789877519303;ED.GUADAL PINTO COLOR DINOSAURIOS;0;2435,415
364714;9789877519334;ED.GUADAL PINTO COLOR TRANSPORTES;0;2435,415
364715;9789877519389;ED.GUADAL MANDALAS ANIM.SOL Y LUNA;-1;1427,657
364716;9789877519396;ED.GUADAL MANDALAS FANT.SOL Y LUNA;0;1427,657
364717;9789873202889;ED.GUADAL EL GRAN LIBRO DE LOS DINO;0;7768,131
364718;9789877519594;ED.GUADAL PRACTICARTAS ABECEDARIO;0;3653,122
364719;9789877519617;ED.GUADAL PRACTICARTAS NUMEROS;0;3653,122
364720;9789877519624;ED.GUADAL PRACTICARTAS SILABAS;1;3653,122
364721;9789877970227;ED.GUADAL CUENTOS P/CHICAS VALIENTE;0;5542,667
364722;9789877970586;ED.GUADAL MI LIBRO GIGANTE DE COLOR;1;7787,217
364723;9789877970555;ED.GUADAL MI LIBRO GIGANTE DE NUMER;1;7787,217
364724;9789877970593;ED.GUADAL MI LIBRO GIGANTE DE LA CI;3;7787,217
364725;9789877970654;ED.GUADAL PINTO SIRENAS;0;1931,535
364726;9789877970661;ED.GUADAL PINTO UNICORNIOS;0;1931,535
364727;9789877970678;ED.GUADAL PINTO LLAMAS;1;1931,535
364728;9789877970852;ED.GUADAL 101 CUENTOS PARA DORMIR;0;4809,752
364729;9789877970869;ED.GUADAL 101 CUENTOS DE ANIMALES;0;4809,752
364730;9789877970876;ED.GUADAL 101 CUENTOS PARA SOÐAR;0;4809,752
364731;9789877970883;ED.GUADAL 101 CUENTOS MAGICOS;0;4809,752
364732;9789877970968;ED.GUADAL 1001 DIBUJOS COSAS DIVERT;0;2729,344
364733;9789877970999;ED.GUADAL AL CUARTEL CACHORROS POW;0;3233,222
364734;9789877971002;ED.GUADAL COLORES MAGICOS SHIMMER Y;1;3233,222
364735;9789877971231;ED.GUADAL FROZEN 2 UNA HISTORIA BRI;3;5038,788
364736;9789877971248;ED.GUADAL FROZEN 2 AVENT.DE PELICUL;1;7054,302
364737;9789877971910;ED.GUADAL FROZEN 2 MIS PERSONAJES F;74;1133,727
364738;9782764346716;ED.GUADAL FROZEN CONTACTO A LA DIVE;0;15788,202
364739;9782764346723;ED.GUADAL AVENGERS CONTACTO A LA DI;3;15788,202
364740;9782764346778;ED.GUADAL FROZEN DIVERTILIBROS;0;15788,202
364741;9782764346907;ED.GUADAL TOY STORY 4 CONTACTO A LA;0;15788,202
364742;9789874726544;ED.RUY DIAZ CONSTITUCION NACIONAL;253;527,076
364743;9789876377928;ED.CATAPULTA 123;0;12175,785
364744;9782733857748;ED.AUZOU A LA CAMA;-1;9625,127
364745;9789876377911;ED.CATAPULTA ABC;3;12175,785
364746;9789876374484;ED.CATAPULTA ARTY M.DIBUJA,COPIA, C;0;10653,812
364747;9789876374231;ED.CATAPULTA ARTY M.ESTENCILES;0;18136,846
364748;9789876374248;ED.CATAPULTA ARTY M.FORMAS;0;18136,846
364749;9789876374347;ED.CATAPULTA ARTY M.NUMEROS;0;8751,346
364750;9789876374354;ED.CATAPULTA ARTY M.PALABRAS;-1;8751,346
364751;9789876377256;ED.CATAPULTA ARTY M.TIZAS;0;18136,846
364752;9789876377843;ED.CATAPULTA AVIONCITO;1;13697,758
364753;9789876377935;ED.CATAPULTA COLORES;2;11911,094
364754;9782733863305;ED.AUZOU DESCUBRO LOS DINOSAURIOS;0;22761,288
364755;9782733857731;ED.AUZOU EL CUERPO;0;9625,127
364756;9789876377904;ED.CATAPULTA FORMAS;2;11911,094
364757;9789876374538;ED.CATAPULTA HUELLAS COLORES;3;8799,310
364758;9789876377898;ED.CATAPULTA HUELLAS VIDA EN EL MAR;8;8799,310
364759;9782733857762;ED.AUZOU LA GRANJA;-1;9625,127
364760;9782733865385;ED.AUZOU LAS ESTACIONES;1;9625,127
364761;9789876377690;ED.CATAPULTA MARVEL GUIA PERSON.A-;0;16543,187
364762;9789876377706;ED.CATAPULTA MARVEL GUIA PERSON.D-;0;16543,187
364763;9789876376624;ED.CATAPULTA TOCA Y ESCUCHA GRANJA;0;18136,846
364764;9789876377621;ED.CATAPULTA TOCA Y ESCUCHA NATURAL;0;18418,081
364765;9789876375696;ED.CATAPULTA TOCA Y ESCUCHA SELVA;0;18136,846
364766;9789876375702;ED.CATAPULTA TOCA Y ESCUCHA MASCOTA;0;18136,846
364767;0781159077029;ED.OCHENTA&SIETE MINI TROQUEL DINOS;5;391,572
364768;0781159077036;ED.OCHENTA&SIETE MINI TROQUEL I YOU;4;391,572
364769;0781159077043;ED.OCHENTA&SIETE MINI TROQUEL LLAMA;3;391,572
364770;0781159077050;ED.OCHENTA&SIETE MINI TROQUEL UNICO;10;391,572
364771;0737787949474;ED.OCHENTA&SIETE BIB.INTER.G;1;1213,874
364772;0737787949481;ED.OCHENTA&SIETE BIB.INTER.S;1;1213,874
364773;0737787949498;ED.OCHENTA&SIETE BIB.INTER.FORMAS Y;15;1213,874
364774;0737787949504;ED.OCHENTA&SIETE BIB.INTER.I;7;1213,874
364775;0737787949511;ED.OCHENTA&SIETE BIB.INTER.LETRAS Y;9;1213,874
364776;0737787949528;ED.OCHENTA&SIETE BIB.INTER.MUNDO AC;15;1213,874
364777;0737787949535;ED.OCHENTA&SIETE BIB.INTER.SUMAS Y;15;1213,874
364778;0737787949542;ED.OCHENTA&SIETE BIB.INTER.MULTIPLI;-1;1213,874
364779;9789873201998;ED.GUADAL ARTERAPIA POSTALES;2;2443,049
364780;9789873202025;ED.GUADAL ARTERAPIA ZEN;0;2443,049
364781;9789877512236;ED.GUADAL EL ARBOL DE LA VIDA;-6;3511,883
364782;9789873202421;ED.GUADAL ARTERAPIA POSTALES T/F.;4;1679,596
364783;9789873202438;ED.GUADAL ARTERAPIA SUEÐOS T/F.;0;1679,596
364784;9789873202698;ED.GUADAL PUROCOLOR NATURALEZA;-1;2672,085
364785;9789873202704;ED.GUADAL PUROCOLOR SALVAJE;0;2672,085
364786;9789873202803;ED.GUADAL PUROCOLOR GATOS;0;2672,085
364787;9789873202810;ED.GUADAL PUROCOLOR JARDIN;0;2672,085
364788;9789877476040;ED.V&R ARTE P/COLOREAR LIBELULAS;0;2566,271
364789;9789877476033;ED.V&R ARTE P/COLOREAR VIDA MARINA;0;2566,271
364790;9789877475760;ED.V&R MANDALA DE BOLSILLO 1;1;1673,655
364791;9789877475074;ED.V&R MANDALA DE BOLSILLO 10;1;1673,655
364792;9789877475777;ED.V&R MANDALA DE BOLSILLO 3;1;1673,655
364793;9789874718167;ED.MONOBLOCK BARTENDER DE ENTRECASA;0;19957,438
364794;9789874718181;ED.MONOBLOCK BRUJA MODERNA 3¬;0;19957,438
364795;9789874655431;ED.MONOBLOCK CONQUISTA TU CASA;1;15238,438
364796;9789874718174;ED.MONOBLOCK VUELTA AL SOL;0;14058,688
364797;9789878327396;ED.GRADO 5 EMOCIONES SIMON DESCONFI;2;357,773
364798;9789878327402;ED.GRADO 5 EMOCIONES FRANI NO TE BU;2;357,773
364799;9789878327419;ED.GRADO 5 EMOCIONES GUILLE Y LA GE;2;357,773
364800;9789878327426;ED.GRADO 5 EMOCIONES MEBEL COMPARTE;4;357,773
364801;9789878327389;ED.GRADO 5 EMOCIONES TITO ENVIDIA;4;357,773
364802;9789878327433;ED.GRADO 5 EMOCIONES PEPO Y LA ALEG;2;357,773
364803;9789878327440;ED.GRADO 5 EMOCIONES CAMILA Y LA HO;3;357,773
364804;9789878327457;ED.GRADO 5 EMOCIONES MANU Y LA CALM;2;357,773
364805;7793350100010;ED.PLANETA AZUL MANDALA CREATIVIDAD;5;328,500
364806;7793350100027;ED.PLANETA AZUL MANDALA BIENESTAR Y;4;328,500
364807;9789872015640;ED.LCP TOLKEN MI PRIMER CUENTO;47;183,174
364808;9789872917234;ED.LCP TOLKEN CUENTOS INF.VALORES;21;274,761
364809;9789878651132;ED.LCP TOLKEN MANDALAS P/COLOREAR;1;824,282
364810;9789871952786;ED.PLOW CUENTO Y ACTIV.DINOSAURIOS;0;3594,051
364811;9789874992345;ED.PLOW CUENTO Y ACTIV.PRINCESAS;0;3594,051
364812;9789871952144;ED.PLOW VAMOS A COLOREAR GRANJA;-2;660,133
364813;9789871952113;ED.PLOW VAMOS A COLOREAR DINOSAURIO;3;660,133
364814;9789871952700;ED.PLOW VAMOS A COLOREAR PRINCESAS;2;660,133
364815;9789874992369;ED.PLOW VAMOS A COLOREAR UNICORNIOS;0;660,133
364816;8436557970909;ED.PLOW ESCRIT.DIVERT.FLORES;1;1393,612
364817;8436557970916;ED.PLOW ESCRIT.DIVERT.TREN 2;1;1393,612
364818;8436557970923;ED.PLOW ESCRIT.DIVERT.BUHO 3;1;1393,612
364819;8436557970930;ED.PLOW ESCRIT.DIVERT.AUTO 4;1;1393,612
364820;9788491783527;ED.PLOW LINEA COLOR SIRENA;0;1393,612
364821;9788491783541;ED.PLOW LINEA COLOR MARCIANO;0;1393,612
364822;9788491783558;ED.PLOW LINEA COLOR TOTEM;1;1393,612
364823;9788491783534;ED.PLOW LINEA COLOR ROBOT;0;1393,612
364824;9788491784012;ED.PLOW PINTA UNICORNIOS LENTES;-1;1393,612
364825;9788491784036;ED.PLOW PINTA UNICORNIOS LECHUZA;0;1393,612
364826;9788491784005;ED.PLOW PINTA UNICORNIOS PATINETA;0;1393,612
364827;9788491784029;ED.PLOW PINTA UNICORNIOS ALAS;1;447,103
364828;9788499397962;ED.PLOW 1 2 3 TOCA TOCA;0;4767,618
364829;9789877771008;ED.AMI BOOKS GARABATEA ESTE LIB.1;1;734,400
364830;9789877770995;ED.AMI BOOKS GARABATEA ESTE LIB.2;2;734,400
364831;9789877770988;ED.AMI BOOKS GARABATEA ESTE LIB.3;2;734,400
364832;9789877770964;ED.AMI BOOKS GARABATEA ESTE LIB.4;7;734,400
364833;9789877770971;ED.AMI BOOKS ADIVINA ADIVINADOR 1;21;691,200
364834;9789877770940;ED.AMI BOOKS ADIVINA ADIVINADOR 2;35;691,200
364835;9789877770933;ED.AMI BOOKS ADIVINA ADIVINADOR 3;37;691,200
364836;9789877770957;ED.AMI BOOKS ADIVINA ADIVINADOR 4;38;691,200
364837;9789877770841;ED.AMI BOOKS LABOR.DE CREAC.DIBUJAR;29;691,200
364838;9789877770827;ED.AMI BOOKS LABOR.DE CREAC.DISEÐAR;32;691,200
364839;9789877770810;ED.AMI BOOKS LABOR.DE CREAC.IMAGINA;27;691,200
364840;9789877770858;ED.AMI BOOKS LABOR.DE CREAC.INVENTA;33;691,200
364841;9789877770797;ED.AMI BOOKS DINOPEDIA ORNITOPODOS;5;777,600
364842;9789877770902;ED.AMI BOOKS DINOPEDIA SAUROPODOMOR;5;777,600
364843;9789877770926;ED.AMI BOOKS DINOPEDIA TEROPODOS;1;777,600
364844;9789877770780;ED.AMI BOOKS DINOPEDIA TIREOFODOS;4;777,600
364845;9789877770834;ED.AMI BOOKS PINTURIN PINTURADO ALE;15;691,200
364846;9789877770889;ED.AMI BOOKS PINTURIN PINTURADO DIV;-4;691,200
364847;9789877770896;ED.AMI BOOKS PINTURIN PINTURADO INP;2;691,200
364848;9789877770773;ED.AMI BOOKS PINTURIN PINTURADO RIS;0;691,200
364849;9789877770803;ED.AMI BOOKS CREAD.DE CUE.EL RATON;4;561,600
364850;9789877770872;ED.AMI BOOKS CREAD.DE CUE.LOS TRES;10;561,600
364851;9789877770865;ED.AMI BOOKS CREAD.DE CUE.PETER PAN;11;561,600
364852;9789877770919;ED.AMI BOOKS CREAD.DE CUE.PULGARCIT;10;561,600
364853;9789877770278;ED.AMI BOOKS FAB.P/LEER Y PINT.EL G;-12;216,000
364854;9789877770353;ED.AMI BOOKS FAB.P/LEER Y PINT.EL L;6;216,000
364855;9789877770285;ED.AMI BOOKS FAB.P/LEER Y PINT.EL L;3;216,000
364856;9789877770339;ED.AMI BOOKS FAB.P/LEER Y PINT.EL Z;4;216,000
364857;9789877770315;ED.AMI BOOKS FAB.P/LEER Y PINT.EL R;8;216,000
364858;9789877770261;ED.AMI BOOKS FAB.P/LEER Y PINT.EL A;1;216,000
364859;9789877770308;ED.AMI BOOKS FAB.P/LEER Y PINT.EL P;3;216,000
364860;9789877770322;ED.AMI BOOKS FAB.P/LEER Y PINT.LA H;5;216,000
364861;9789877475838;ED.V&R CUADERNO DE DINOSAURIOS;0;1974,055
364862;9789877475036;ED.V&R CUADERNO DE DRAGONES;0;1974,055
364863;9789877475852;ED.V&R CUADERNO DE LA GARNJA;0;1974,055
364864;9789877475067;ED.V&R MANDALA DE BOLSILLO 2;0;1673,655
364865;9789877475784;ED.V&R MANDALA DE BOLSILLO 4;0;1673,655
364866;9789877475791;ED.V&R MANDALA DE BOLSILLO 5;1;1673,655
364867;9789877470369;ED.V&R VIDA DE PIRATAS;0;2403,197
364868;9789877470376;ED.V&R VIDA DE SIRENAS;0;2403,197
364869;9789877474121;ED.V&R VIDA DE ANIMALES SALVAJES;1;2403,197
364870;9789877474138;ED.V&R VIDA DE DINOSAURIOS;0;2403,197
364871;9789876378574;ED.CATAPULTA AMIGAS P/SIEMPRE;2;15768,353
364872;9782733878743;ED.AUZOU BUSCA Y ENCUENTRA OLORES;0;9625,127
364873;9782733878736;ED.AUZOU BUSCA Y ENCUENTRA OLORES;0;9625,127
364874;9782733878620;ED.AUZOU BUSCA Y ENCUENTRA P/LOS MA;0;10126,435
364875;9782733878613;ED.AUZOU BUSCA Y ENCUENTRA P/LOS MA;1;10126,435
364876;9782733863961;ED.AUZOU DESCUBRO LOS ANIM.DEL MUND;1;22761,288
364877;9782733864005;ED.AUZOU AL BAÐO DE FRIDA LA RANA;0;10828,268
364878;9789876378383;ED.CATAPULTA EL LIBRO DEL BEBE;2;21064,991
364879;9782733873526;ED.AUZOU EL LOBO QUE INVESTIGO EL M;2;8321,724
364880;9782733882603;ED.AUZOU EXPRESO MIS EMOCIONES C/LO;0;15540,569
364881;9782733878712;ED.AUZOU FERMIN EL TIBURON NO LE TE;0;10828,268
364882;9789876378352;ED.CATAPULTA FRIDA KAHLO;3;15173,321
364883;9782733863985;ED.AUZOU GASPAR Y SUS AMIGOS EN EL;0;10828,268
364884;9782733879597;ED.AUZOU IMAGENES P/ESC.LOS IN;0;10253,848
364885;9782733849033;ED.AUZOU IMAGENES P/ESC.LOS AN;0;10253,848
364886;9782733878507;ED.AUZOU LA GRANJA;1;5408,623
364887;9789876378253;ED.CATAPULTA MARVEL GUIA PERSON.I-R;0;16543,187
364888;9789876378246;ED.CATAPULTA MARVEL GUIA PERSON.S-Z;0;16543,187
364889;9789876378529;ED.CATAPULTA NO ES UNA CAJA, MAMA;1;8602,457
364890;9782733878705;ED.AUZOU POLO EL OSITO ATRAPA COPOS;0;10828,268
364891;9782733879573;ED.AUZOU SUPERSOFIA LA HEROINA DEL;0;11493,324
364892;9782733879566;ED.AUZOU SUPERVALENTINO EL HEROE DE;-1;11493,324
364893;9789876378475;ED.CATAPULTA TIMOTEO EN CASA DE LOS;0;6617,274
364894;9789876378451;ED.CATAPULTA TIMOTEO NO QUIERE DORM;0;6617,274
364895;9789876378437;ED.CATAPULTA TIMOTEO VA A LA ESCUEL;1;6617,274
364896;9789876378499;ED.CATAPULTA TIMOTEO Y SUS EMOCIONE;-1;6617,274
364897;9782733878491;ED.AUZOU TINCHO UN HIPOPOTANO QUE A;0;10828,268
364898;9789876378420;ED.CATAPULTA VELVET;3;16006,366
364899;9789874749109;ED.TAKE CUAD.ESP.DE RECETAS;0;1027,000
364900;7793350100034;ED.PLANETA AZUL MANDALITAS ANIMALIT;11;394,200
364901;7793350100041;ED.PLANETA AZUL MANDALITAS UNICORNI;8;394,200
364902;;SET PARA LA MUJER TOLKEN;2;4533,551
364903;9782733878637;ED.AUZOU APRENDE SOBRE EL CUERPO HU;1;23503,772
364904;9782733878729;ED.AUZOU APRENDE SOBRE EL ESPACIO;0;22761,288
